epoch,latitude,longitude,dop value
2023-03-08T22:13:27Z,81.000000000,-88.500000000,1.412324786
2023-03-08T22:13:27Z,84.000000000,-88.500000000,1.412312388
2023-03-08T22:13:27Z,87.000000000,-88.500000000,1.412306786
2023-03-08T22:13:27Z,90.000000000,-88.500000000,1.412308097
2023-03-08T22:13:27Z,93.000000000,-88.500000000,1.412316203
2023-03-08T22:13:27Z,96.000000000,-88.500000000,1.412330985
2023-03-08T22:13:27Z,99.000000000,-88.500000000,1.412352681
2023-03-08T22:13:27Z,102.000000000,-88.500000000,1.412380934
2023-03-08T22:13:27Z,105.000000000,-88.500000000,1.412415981
2023-03-08T22:13:27Z,108.000000000,-88.500000000,1.412457585
2023-03-08T22:13:27Z,111.000000000,-88.500000000,1.412505627
2023-03-08T22:13:27Z,114.000000000,-88.500000000,1.412559986
2023-03-08T22:13:27Z,117.000000000,-88.500000000,1.412620544
2023-03-08T22:13:27Z,120.000000000,-88.500000000,1.412687302
2023-03-08T22:13:27Z,123.000000000,-88.500000000,1.412759900
2023-03-08T22:13:27Z,126.000000000,-88.500000000,1.412838101
2023-03-08T22:13:27Z,129.000000000,-88.500000000,1.412921906
2023-03-08T22:13:27Z,132.000000000,-88.500000000,1.413011074
2023-03-08T22:13:27Z,135.000000000,-88.500000000,1.413105249
2023-03-08T22:13:27Z,138.000000000,-88.500000000,1.413204312
2023-03-08T22:13:27Z,141.000000000,-88.500000000,1.413307786
2023-03-08T22:13:27Z,144.000000000,-88.500000000,1.413415670
2023-03-08T22:13:27Z,147.000000000,-88.500000000,1.413527489
2023-03-08T22:13:27Z,150.000000000,-88.500000000,1.413643122
2023-03-08T22:13:27Z,153.000000000,-88.500000000,1.413762093
2023-03-08T22:13:27Z,156.000000000,-88.500000000,1.413884163
2023-03-08T22:13:27Z,159.000000000,-88.500000000,1.414008975
2023-03-08T22:13:27Z,162.000000000,-88.500000000,1.414136171
2023-03-08T22:13:27Z,165.000000000,-88.500000000,1.315733075
2023-03-08T22:13:27Z,168.000000000,-88.500000000,1.315821648
2023-03-08T22:13:27Z,171.000000000,-88.500000000,1.315914392
2023-03-08T22:13:27Z,174.000000000,-88.500000000,1.316010952
2023-03-08T22:13:27Z,177.000000000,-88.500000000,1.414796114
2023-03-08T22:13:27Z,180.000000000,-88.500000000,1.414796114
2023-03-08T22:13:27Z,-180.000000000,-87.000000000,1.315795898
2023-03-08T22:13:27Z,-177.000000000,-87.000000000,1.315973520
2023-03-08T22:13:27Z,-174.000000000,-87.000000000,1.316155791
2023-03-08T22:13:27Z,-171.000000000,-87.000000000,1.316342354
2023-03-08T22:13:27Z,-168.000000000,-87.000000000,1.316532612
2023-03-08T22:13:27Z,-165.000000000,-87.000000000,1.316725969
2023-03-08T22:13:27Z,-162.000000000,-87.000000000,1.316921830
2023-03-08T22:13:27Z,-159.000000000,-87.000000000,1.317119718
2023-03-08T22:13:27Z,-156.000000000,-87.000000000,1.317318916
2023-03-08T22:13:27Z,-153.000000000,-87.000000000,1.317519069
2023-03-08T22:13:27Z,-150.000000000,-87.000000000,1.317719340
2023-03-08T22:13:27Z,-147.000000000,-87.000000000,1.317919254
2023-03-08T22:13:27Z,-144.000000000,-87.000000000,1.318118334
2023-03-08T22:13:27Z,-141.000000000,-87.000000000,1.318315625
2023-03-08T22:13:27Z,-138.000000000,-87.000000000,1.384144306
2023-03-08T22:13:27Z,-135.000000000,-87.000000000,1.565644503
2023-03-08T22:13:27Z,-132.000000000,-87.000000000,1.565617681
2023-03-08T22:13:27Z,-129.000000000,-87.000000000,1.565583467
