epoch,longitude,latitude,dop value
2020-09-28T07:00:00Z,236,21.5,3.780620098
2020-09-28T07:00:00Z,236.4583333,21.5,3.780724287
2020-09-28T07:00:00Z,236.9166667,21.5,3.780935287
2020-09-28T07:00:00Z,237.375,21.5,3.781252861
2020-09-28T07:00:00Z,237.8333333,21.5,2.056875229
2020-09-28T07:00:00Z,238.2916667,21.5,2.055909634
2020-09-28T07:00:00Z,238.75,21.5,2.054978609
2020-09-28T07:00:00Z,239.2083333,21.5,2.054082394
2020-09-28T07:00:00Z,239.6666667,21.5,2.053220987
2020-09-28T07:00:00Z,240.125,21.5,2.05239439
2020-09-28T07:00:00Z,240.5833333,21.5,2.051602602
2020-09-28T07:00:00Z,241.0416667,21.5,2.050845861
2020-09-28T07:00:00Z,241.5,21.5,2.05012393
2020-09-28T07:00:00Z,241.9583333,21.5,6.190308571
2020-09-28T07:00:00Z,242.4166667,21.5,6.177348614
2020-09-28T07:00:00Z,242.875,21.5,6.164566994
2020-09-28T07:00:00Z,243.3333333,21.5,6.151965141
2020-09-28T07:00:00Z,243.7916667,21.5,6.139543533
2020-09-28T07:00:00Z,244.25,21.5,6.127302647
2020-09-28T07:00:00Z,244.7083333,21.5,6.115243435
2020-09-28T07:00:00Z,245.1666667,21.5,6.103366375
2020-09-28T07:00:00Z,245.625,21.5,6.091672421
2020-09-28T07:00:00Z,246.0833333,21.5,6.080161572
2020-09-28T07:00:00Z,246.5416667,21.5,2.634923458
2020-09-28T07:00:00Z,247,21.5,2.631005049
2020-09-28T07:00:00Z,247.4583333,21.5,2.627135515
2020-09-28T07:00:00Z,247.9166667,21.5,2.623314857
2020-09-28T07:00:00Z,248.375,21.5,2.619543552
2020-09-28T07:00:00Z,248.8333333,21.5,2.6158216
2020-09-28T07:00:00Z,249.2916667,21.5,2.612149239
2020-09-28T07:00:00Z,249.75,21.5,2.608526707
2020-09-28T07:00:00Z,250.2083333,21.5,2.604954004
2020-09-28T07:00:00Z,250.6666667,21.5,2.601431608
2020-09-28T07:00:00Z,251.125,21.5,2.59795928
2020-09-28T07:00:00Z,251.5833333,21.5,2.594537497
2020-09-28T07:00:00Z,252.0416667,21.5,2.591166258
2020-09-28T07:00:00Z,252.5,21.5,2.587845802
2020-09-28T07:00:00Z,252.9583333,21.5,2.584576607
2020-09-28T07:00:00Z,253.4166667,21.5,2.581358194
2020-09-28T07:00:00Z,253.875,21.5,2.57819128
2020-09-28T07:00:00Z,254.3333333,21.5,2.575075865
2020-09-28T07:00:00Z,254.7916667,21.5,2.572011948
2020-09-28T07:00:00Z,255.25,21.5,2.568999767
2020-09-28T07:00:00Z,255.7083333,21.5,2.566039562
2020-09-28T07:00:00Z,256.1666667,21.5,2.563131571
2020-09-28T07:00:00Z,256.625,21.5,2.560275793
2020-09-28T07:00:00Z,257.0833333,21.5,2.557472467
2020-09-28T07:00:00Z,257.5416667,21.5,2.554721594
2020-09-28T07:00:00Z,258,21.5,2.552023411
2020-09-28T07:00:00Z,258.4583333,21.5,2.549378157
2020-09-28T07:00:00Z,258.9166667,21.5,2.546785831
2020-09-28T07:00:00Z,259.375,21.5,2.544246674
2020-09-28T07:00:00Z,259.8333333,21.5,2.541760921
2020-09-28T07:00:00Z,260.2916667,21.5,2.539328575
2020-09-28T07:00:00Z,260.75,21.5,2.536949635
2020-09-28T07:00:00Z,261.2083333,21.5,2.534624577
2020-09-28T07:00:00Z,261.6666667,21.5,2.532353163
2020-09-28T07:00:00Z,262.125,21.5,2.530136108
2020-09-28T07:00:00Z,262.5833333,21.5,2.527972937
2020-09-28T07:00:00Z,263.0416667,21.5,2.525863886
2020-09-28T07:00:00Z,263.5,21.5,2.523809433
2020-09-28T07:00:00Z,263.9583333,21.5,2.521809578
2020-09-28T07:00:00Z,264.4166667,21.5,2.519864321
2020-09-28T07:00:00Z,264.875,21.5,2.517973661
2020-09-28T07:00:00Z,265.3333333,21.5,2.516138077
2020-09-28T07:00:00Z,265.7916667,21.5,2.514357567
2020-09-28T07:00:00Z,266.25,21.5,2.512632132
2020-09-28T07:00:00Z,266.7083333,21.5,2.510962009
2020-09-28T07:00:00Z,267.1666667,21.5,2.509347439
2020-09-28T07:00:00Z,267.625,21.5,2.507788181
2020-09-28T07:00:00Z,268.0833333,21.5,2.506284714
2020-09-28T07:00:00Z,268.5416667,21.5,2.504837036
2020-09-28T07:00:00Z,269,21.5,2.503445387
2020-09-28T07:00:00Z,269.4583333,21.5,2.502109528
2020-09-28T07:00:00Z,269.9166667,21.5,2.500829697
2020-09-28T07:00:00Z,270.375,21.5,2.499606371
2020-09-28T07:00:00Z,270.8333333,21.5,2.498439312
2020-09-28T07:00:00Z,271.2916667,21.5,2.497328758
2020-09-28T07:00:00Z,271.75,21.5,2.49627471
2020-09-28T07:00:00Z,272.2083333,21.5,2.495277166
2020-09-28T07:00:00Z,272.6666667,21.5,2.494336605
2020-09-28T07:00:00Z,273.125,21.5,2.493453026
2020-09-28T07:00:00Z,273.5833333,21.5,2.49262619
2020-09-28T07:00:00Z,274.0416667,21.5,2.491856575
2020-09-28T07:00:00Z,274.5,21.5,2.491144419
2020-09-28T07:00:00Z,274.9583333,21.5,2.490489244
